"","MouseAstroCulture","MouseNeuronCulture","MouseNeuronSlice","MouseInterneuronSlice"
"MouseBrainChIPBHMs_ForebrainPostnatal0days_H3K4me1",0.190961839448548,0.154885646966228,0.27146740255316,0.630236182713144
"MouseBrainChIPBHMs_ForebrainPostnatal0days_H3K9me3",0.082957252018403,-0.0514620966703419,-0.0629001165124237,-0.0464727822700155
"MouseBrainChIPBHMs_HindbrainEmbryo10.5days_H3K4me1",0.107089027565006,0.086170003610345,0.260237716972334,0.633366879454048
"MouseBrainChIPBHMs_HindbrainEmbryo10.5days_H3K36me3",-0.120963476905739,-0.318583832221361,-0.0607964786122821,-0.0243799330844219
"MouseBrainChIPBHMs_HindbrainEmbryo10.5days_H3K9me3",0.133329526803553,0.0905306356848605,0.112391042665802,0.0726274830282385
"MouseBrainChIPBHMs_HindbrainEmbryo10.5days_H3K27me3",0.133805716751812,0.0814029620831818,0.229038443890353,0.636913180622678
"MouseBrainChIPBHMs_HindbrainEmbryo11.5days_H3K36me3",0.0352430447329297,-0.296056948761752,-0.0794143758764072,0.0215144849638627
"MouseBrainChIPBHMs_HindbrainEmbryo11.5days_H3K4me1",0.20621527603312,0.230613055162696,0.352496468342647,0.861800711301015
"MouseBrainChIPBHMs_HindbrainEmbryo11.5days_H3K9me3",0.287346880917774,-0.0151811557453314,-0.0336153092168168,0.0831383529466443
"MouseBrainChIPBHMs_HindbrainEmbryo11.5days_H3K27me3",0.299076540733967,0.3315573443018,0.510262009579037,0.982821404344993
"MouseBrainChIPBHMs_HindbrainEmbryo12.5days_H3K9me3",0.0960143658624695,-0.000440460965620559,0.0449606360410968,0.067631945864477
"MouseBrainChIPBHMs_HindbrainEmbryo12.5days_H3K4me1",0.12564163414714,0.0901726723027849,0.2819942403749,0.66294629288543
"MouseBrainChIPBHMs_HindbrainEmbryo12.5days_H3K27me3",0.167431259159844,0.13115170717391,0.290806906661626,0.716676666440467
"MouseBrainChIPBHMs_HindbrainEmbryo12.5days_H3K36me3",-0.105181533017866,-0.327855391601666,-0.0927225958782394,-0.0229651960435078
"MouseBrainChIPBHMs_HindbrainEmbryo13.5days_H3K27me3",0.119220986192001,0.0626526360596671,0.220950005152776,0.600489230840054
"MouseBrainChIPBHMs_HindbrainEmbryo13.5days_H3K9me3",0.0857798622182564,0.0104765184205391,0.050573380094729,-0.0129257411014407
"MouseBrainChIPBHMs_HindbrainEmbryo13.5days_H3K36me3",-0.113454049955362,-0.321435924644732,-0.0831868907395226,-0.0212118617436055
"MouseBrainChIPBHMs_HindbrainEmbryo13.5days_H3K4me1",0.0971752936005004,0.0285855476270811,0.230451212382206,0.558495531465976
"MouseBrainChIPBHMs_HindbrainEmbryo14.5days_H3K36me3",-0.107955034515054,-0.343186164473181,-0.0791549654177111,-0.0466398693299475
"MouseBrainChIPBHMs_HindbrainEmbryo14.5days_H3K27me3",0.191191721335631,0.142767150766151,0.345316233554755,0.752962060579549
"MouseBrainChIPBHMs_HindbrainEmbryo14.5days_H3K4me1",0.157168546013903,0.103276188414132,0.283144004332726,0.628494256574363
"MouseBrainChIPBHMs_HindbrainEmbryo14.5days_H3K9me3",0.029850408640467,-0.125571397719654,-0.0346544806656865,-0.0309923885973618
"MouseBrainChIPBHMs_HindbrainEmbryo15.5days_H3K27me3",0.168353130252921,0.153084458561015,0.357310259073593,0.755492884771272
"MouseBrainChIPBHMs_HindbrainEmbryo15.5days_H3K9me3",0.193327728353282,0.0299143501267771,0.0613210316257593,-0.0078627861052496
"MouseBrainChIPBHMs_HindbrainEmbryo15.5days_H3K4me1",0.152629761986599,0.0992317111100363,0.284471687222023,0.62193503315952
"MouseBrainChIPBHMs_HindbrainEmbryo15.5days_H3K36me3",-0.0771239012730653,-0.342329223304894,-0.0960913852840228,-0.0513686531004822
"MouseBrainChIPBHMs_HindbrainEmbryo16.5days_H3K36me3",-0.049795891166962,-0.298037229363601,-0.0838588359479679,-0.010626977185126
